ISLAND CITY MALL,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF NOVEMBER 4, 2021",,,,,,
INCODE,VARIANT,DESC,UNIT,QUANTITY,COST W/O VAT,AMOUNT W/O VAT
604019,,GREEN CROSS SAN GEL SPRKLNG BERRY 24x60ML,PCS,864,21.20413,"18,320.37"
604020,,GREEN CROSS TOTAL DEFNSE AB HS 24x40ML,PCS,672,23.30537,"15,661.21"
604021,,HAILEYS TAWAS POWDER UNSCENTED 144x50G,PCS,"1,008.00",7.70089,"7,762.50"
604022,,HAILEYS TAWAS PWDR SOFT SCNTD 144x50G,PCS,"1,440.00",7.8683,"11,330.35"
604035,,LACTACYD ODOR BLOCK 48x2/60ML P99,PACK,240,80.5,"19,320.00"
604082,,CASINO PLAYING CARDS No2010,SET,84,15.25299,"1,281.25"
604170,,AQUA VERA LHS SPRING FLOWERS 500ML,PCS,90,99.77679,"8,979.91"
604171,,AQUA VERA LHS BAMBOO FOREST 500ML,PCS,90,99.77679,"8,979.91"
604303,,AQUA VERA LHS ORCHID BLOSSOM 500ML,PCS,114,99.77679,"11,374.55"
604311,,DOWNY DET PWDR SUNRISE FRESH 120x43G,PCS,"2,520.00",8.06925,"20,334.51"
604315,,DOWNY DET PWDR SUNRISE FRESH 216x70G,PCS,"6,912.00",11.87335,"82,068.60"
604319,,CLEENE MAKE UP RMVR n FC WIPES TEA TREE 36x25s,PACK,72,84.82143,"6,107.14"
604320,,DOWNY DET PWDR SUNRISE FRESH 24x680G,PACK,192,111.1476,"21,340.34"
604322,,DOWNY DET PWDR SUNRISE FRESH 12x1.41KG,PACK,36,228.2667,"8,217.60"
604332,,AUSTRALIAS OWN LOWFAT DAIRY MILK 6x2/1L,PACK,102,124.55402,"12,704.51"
604357,,CLEAN MAKE UP RMVR n FC WIPES VITAMIN C 36x25s,PACK,72,84.82143,"6,107.14"
604358,,DOWNY DET PWDR GARDEN BLOOM 120x43G,PCS,"1,080.00",7.66902,"8,282.54"
604359,,DOWNY DET PWDR GARDEN BLOOM 216x70G,PCS,"2,160.00",12.26077,"26,483.26"
604362,,DOWNY DET PWDR GARDEN BLOOM 24x680G,PACK,48,111.14792,"5,335.10"
604363,,DOWNY DET PWDR GARDEN BLOOM 12x1.41KG,PACK,36,228.26685,"8,217.61"
604365,,HUGGIES UL PANTS BOY SJP XXL 3x32s,PACK,27,518.45107,"13,998.18"
604373,,APOLLO CASTOR OIL 144x9ML,PCS,432,70.53571,"30,471.43"
604401,,MALING B2 CHICKEN LUNCHEON MEAT 48x397G,CAN,"3,312.00",75.21823,"249,122.78"
604417,,LIGO TUNA FLAKES IN SUNFLOWER OIL 48x180G,CAN,144,37.78,"5,440.32"
604437,,MR MUSCLE FRESH DISC LAVENDER STARTER 12x38G,PCS,72,70.93373,"5,107.23"
604438,,MR MUSCLE FRESH DISC CITRUS STARTER 12x38G,PCS,276,70.93383,"19,577.74"
604439,,MR MUSCLE FRESH DISC LAVENDER REFILL 24x38G,PCS,504,60.89747,"30,692.32"
604479,,SB HD ANTIBAC SCRUB SPONGE 32x3s,PACK,96,74.29179,"7,132.01"
604523,,EQ PLUS DIAPER BUDGET PACK XXL 10x12s,PACK,650,100.4,"65,260.00"
604524,,EQ PLUS DIAPER BIG PACK XXL 20s,PACK,282,163.2232,"46,028.94"
604565,,MR MUSCLE FRESH DISC CITRUS REFILL 24x38G,PCS,408,60.89747,"24,846.17"
604573,,CAPTAIN INSTANT OATMEAL 144x40G,PCS,432,6.45197,"2,787.25"
604574,,CAPTAIN INSTANT OATMEAL 20x400G,PACK,100,45.17612,"4,517.61"
604575,,CAPTAIN INSTANT OATMEAL 12x500G,JAR,48,75.325,"3,615.60"
604576,,AMBI AF SPRING RENEVAL PRIM 5.5ML,PCS,-6,168.79464,"-1,012.77"
604625,,KNORR SINIGANG GABI 24x12x11G,PCS,"39,168.00",4.02817,"157,775.36"
604633,,MILK MAN PRO B+ MILK DRINK 21x5x100ML,PCS,"7,245.00",7.32143,"53,043.76"
604696,,BAYGON KIDLAT KATOL SCENTED 60x10s,BOX,"3,240.00",12.19232,"39,503.12"
604722,,KATINKO ALCO LAVENDER 70P ISO+LAV 324x50ML,PCS,324,35.71429,"11,571.43"
604744,,BEAR BRAND JUNIOR 12x1.2KG,BOX,456,368.61905,"168,090.29"
604748,,BEAR BRAND ADULT PLUS 12x1KG,BOX,"1,032.00",312.53088,"322,531.87"
604749,,BEAR BRAND JUNIOR 6x1.6KG,BOX,606,481.97656,"292,077.80"
604750,,WINGS SOLVE PWDR KALAMANSI 12x1KG,PACK,516,56.69995,"29,257.17"
604808,,UNISUN MINI MINI FRUIT PUD ASTD 12x120s,LBOX,192,73.25521,"14,065.00"
604809,,UNISUN MINI MINI FRUIT JELLY ASSTD 12x120s,LBOX,214,73.25521,"15,676.61"
604810,,UNISUN MINI MINI FRUIT JELLY ASSTD 12x150s,LBOX,60,77.94643,"4,676.79"
604811,,UNISUN MINI MINI FRUIT PUDDING ASSTD 12x150s,LBOX,84,77.94643,"6,547.50"
604822,,PONDS WB POWDER TONE UP 6x6x40G,PCS,252,63.62868,"16,034.43"
604831,,DOVE WMN ROLL ON ULTIMATE WHITE 24x40ML,PCS,24,75.79521,"1,819.09"
604832,,DOVE WMN AERO ULTIMATE WHT 150ML,PCS,48,136.99901,"6,575.95"
604833,,DOVE WMN STICK ULTIMATE WHITE 12x40G,PCS,36,135.10777,"4,863.88"
604849,,1275 ARIX COLORFUL SYN SPONGE SCRER LRG 5s,PCS,15,10.41741,156.26115
604850,,1276 ARIX COLORFUL SYN SPONGE SCRER REG 10s,PCS,10,5.20871,52.0871
604851,,12214 ARIX SCOURER MINI,PCS,188,5.65848,"1,063.79"
604852,,12206 ARIX ASSTD COL SCRUBING PAD 15x10 10s,PCS,520,5.20871,"2,708.53"
604860,,02259/02206 ARIX STROFI COT MOP W/METAL HDL,SET,24,278.42634,"6,682.23"
604868,,10404 SUPER ABSORBENT SYN CHAMIOS REG,PCS,10,104.3192,"1,043.19"
604869,,10504 SUPER ABS SYN CHAMOIS n SPONGE,SET,84,249.77688,"20,981.26"
604888,,CAPTAIN QUICK COOKING OATMEAL 20x400G,PACK,100,45.17612,"4,517.61"
604891,,CAPTAIN QUICK COOKING OATMEAL 12x500G,JAR,48,75.325,"3,615.60"
604912,,SUPER TWINS BABY PANTS LARGE 6x46+4s,PACK,210,264.90863,"55,630.81"
604913,,JBB COLOGNE HAPPY BERRIES 72x25ML,PCS,216,15.46022,"3,339.41"
604914,,JBB COLOGNE HAPPY BERRIES 36x50ML,PCS,252,26.74104,"6,738.74"
604915,,JBB COLOGNE HAPPY BERRIES 24x125ML,PCS,240,60.26799,"14,464.32"
604936,,BIO TROFF HERBAL FOOD SUP 300mg CAPSULE 15s,BOT,740,96.42857,"71,357.14"
604971,,LYSOL MULTI ACTION CLNR LEMON PCH 12x400ML,PACK,72,72.24107,"5,201.36"
604972,,LYSOL MULTI ACTION CLNR LAVENDER PCH 12x400ML,PACK,12,72.24107,866.89284
604976,,LYSOL MULTI ACTION CLNR LEMON PCH 12x800ML,PACK,12,121.75,"1,461.00"
604980,,LYSOL MULTI ACTION CLNR LAVENDER PCH 12x800ML,PACK,132,121.75,"16,071.00"
604985,,LYSOL MULTI ACTION CLNR LEMON BOT 12x900ML,BOT,84,146.09821,"12,272.25"
604986,,LYSOL MULTI ACTION CLNR LAVENDER BOT 12x900ML,BOT,240,146.09821,"35,063.57"
605012,,MASTER FC WHITENING PLUS 144x70ML,PCS,144,31.40328,"4,522.07"
605013,,MASTER FC WHITENING PLUS 72x135ML,PCS,360,51.54404,"18,555.85"
605014,,MASTER FC WHITENING PLUS 72x225ML,PCS,288,71.02734,"20,455.87"
605020,,MASTER FS OIL CONTROL MAX 288x4G,PCS,864,3.90486,"3,373.80"
605024,,MASTER FS ACTIVE WHTNG PAPAYA 288x5G,PCS,"1,152.00",3.90486,"4,498.40"
605050,,NANZ CAPSULE 100s,PCS,"100,000.00",9.64286,"964,286.00"
605051,,U AID CAPSULE 100s,PCS,"5,000.00",12.71429,"63,571.45"
605055,,CERVICARE CAPSULE 100s,PCS,"5,000.00",12.85714,"64,285.70"
605057,,MEGAMAN FOOD SUPPLEMENT CAPSULE 30s,PCS,"1,500.00",39.28571,"58,928.57"
605063,,NANZ 24K GOLD SOAP 135G,PCS,72,91.42857,"6,582.86"
605066,,NANZ AROMA FEMININE WASH SOAP 100G,PCS,72,85.71429,"6,171.43"
605070,,NANZ LINIMENT OIL 30ML,PCS,500,35.35714,"17,678.57"
605071,,NANZ LINIMENT OIL 60ML,PCS,"1,000.00",61.07143,"61,071.43"
605072,,NANZ I DROPS SOLUTION 15ML,PCS,288,71.42857,"20,571.43"
605112,,NANZ CORN COFFEE W/CORN KERNEL 12/10G,BOX,"2,000.00",85.71429,"171,428.58"
605135,,HEAD SHOULDER SH MV CM+SS+AF 14x36/12ML,PACK,280,144.70604,"40,517.69"
605145,,HEAD SHOULDER SH COOL MNTHL 84x6/12ML Sv3,PACK,"2,520.00",21.98492,"55,402.00"
605149,,ALASKA EVAPORADA 6x4/370ML wf TMBLR n SPN,PACK,"3,330.00",80.29319,"267,376.32"
605160,,CARLO ROSSI SWEET RED 12x750ML,BOT,84,207.8125,"17,456.25"
605178,,BREEZE POWDER ROSE GOLD PERF 6x1320G+630G,PACK,18,154.13817,"2,774.49"
605179,,BREEZE POWDER ANTIBACTERIAL 6x1410G+680G,PACK,6,154.13768,924.82608
605184,,KNORR MLMKR GNT GULAY+DT PT PRS 48x2+1/29G,PACK,48,22.27824,"1,069.36"
605190,,KNORR SINIGANG ORIG+EBAYNG 24x6+1/22G,PACK,144,51.79074,"7,457.87"
605193,,KNORR SINIGANG GABI+DT PT PRS 24x6+2/22G,PACK,48,57.21643,"2,746.39"
605210,,ORION HERBAL OIL 98x60ML,PCS,"2,328.00",62.5,"145,500.00"
605212,,KNORR SINIGANG ORIG+CHKN CBE 24x6+1/11G+10G,PACK,48,24.16899,"1,160.11"
605213,,ORGANIQUE ACAI BERRY PRM BLEND 6x946ML Sv250,PCS,30,"1,627.23","48,817.00"
605251,,MITRA COOKING OIL SUP DUO PACK 6x2/1L Sv10,PACK,192,128.55247,"24,682.07"
605267,,MITRA COOKING OIL PB DUO PACK 6x2/950ML Sv10,PACK,192,131.38304,"25,225.54"
605340,,SISTERS PERFORATED COTTONY OV 36x4s,PACK,396,17.16467,"6,797.21"
605456,,CARTE D OR ALSA UNF GULAMAN CRYSTAL 6x1KG,PACK,276,344.68839,"95,134.00"
605548,,KATINKO ALCO LAVENDER 70P ISO+LAV 144x100ML,PCS,864,58.03571,"50,142.85"
605550,,KATINKO ALCO LAVANDER 70P ISO+LAV 48x500ML,PCS,288,147.32143,"42,428.57"
605577,,PAU MASAJE FLORAL 48/60ML,PCS,113,56.65179,"6,401.65"
605579,,PAU MASAJE PEPPERMINT 48/60ML,PCS,121,63.48214,"7,681.34"
605661,,GRIPS HAIR CLAY FX 5G,PCS,"1,728.00",3.0683,"5,302.02"
605662,,GRIPS HAIR CLAY FX 75G,JAR,252,62.14286,"15,660.00"
605858,,LUCKY 7 CARNE NORTE 48x150G,CAN,"3,408.00",14.78734,"50,395.25"
605860,,LUCKY 7 BEEF LOAF 48x150G,CAN,"2,401.00",13.24621,"31,804.15"
605862,,JERGENS SOOTHING ALOE TUBE 100ML,PCS,-72,71.79762,"-5,169.43"
605889,,KERATIN PLUS BRAZILLIAN BLACK 24x200G,PCS,768,62.14286,"47,725.72"
605890,,KERATIN PLUS GOLD 24x200G,PCS,408,65.63839,"26,780.46"
605983,,SAFEGUARD SOAP ARCTIC FRESH 162x60G,PCS,972,13.94371,"13,553.29"
605984,,SAFEGUARD SOAP ARCTIC FRESH 72x130G,PCS,432,31.42933,"13,577.47"
605987,,SAFEGUARD SOAP ARCTIC FRESH 60x175G,PCS,720,41.50012,"29,880.09"
606029,,KATINKO ALC 70P ISO+MNTHL+EO+CAMP 324x50ML,PCS,972,35.71429,"34,714.29"
606044,,SAFEGUARD SOAP ARCTIC FRESH 24x3/130G,PCS,192,92.04312,"17,672.28"
606046,,SAFEGUARD SOAP ARCTIC FRESH 20x3/175G,PCS,120,122.2023,"14,664.28"
606063,,CASINO ALCOHOL FEMME DUAL MOIST 180x60ML,PCS,"13,680.00",16.03125,"219,307.50"
606064,,CASINO ALCOHOL FEMME DUAL MOIST 96x150ML,PCS,"4,224.00",25.65,"108,345.60"
606066,,CASINO ALCOHOL FEMME DUAL MOIST 40x500ML,PCS,"3,600.00",64.5067,"232,224.12"
606091,,TIDE PC LIQ BRILLIANT WHITES POUCH 108x64G,PCS,864,8.79859,"7,601.98"
606108,,VERY GOOD DWL KALAMANSI GREEN 12x1L/900ML,PCS,180,30.35714,"5,464.29"
606109,,VERY GOOD DWL LEMON YELLOW 12x1L/900ML,PCS,96,30.35714,"2,914.29"
606111,,MDSI COOKIE PIE STRAWBERRY MALLOWS 20x24s,PACK,40,16.97848,679.1392
606129,,MASKAPE WHITE n CREAMY 24x10x20G,PCS,"11,760.00",3.375,"39,690.00"
606185,,TIDE PC LIQ SPARKLING FRESH POUCH 8x810G,PCS,16,111.59054,"1,785.45"
606188,,TIDE PC LIQ SPARKLING FRESH POUCH 108x60G,PCS,324,8.79859,"2,850.74"
606370,,JUICY COLOGNE DREAMSICLE 96x75ML,PCS,192,25.87236,"4,967.49"
606372,,JUICY COLOGNE ORANGE TWIST 96x75ML,PCS,288,25.87238,"7,451.25"
606455,,SAN MIG COFFEE CREMA 24x10x25G,PCS,"2,640.00",5.07723,"13,403.89"
606505,,HUGGIES DIAPER DRY SUPER JUMBO LARGE 3x68s,PACK,57,520.56548,"29,672.23"
606533,,GEM LUBRI MAX MULTIPURPOSE OIL 36x100ML,PCS,720,40.01117,"28,808.04"
606571,,FRISA LAUNDRY GRANULES BLUE 50x250G,PACK,"1,250.00",14.375,"17,968.75"
606572,,FRISA LAUNDRY GRANULES WHITE 50x250G,PACK,200,14.375,"2,875.00"
606727,,DAISY COTTON ROLL 144x10G,PCS,"1,872.00",3.34286,"6,257.83"
606728,,DAISY COTTON ROLL 100x20G,PCS,100,6.57143,657.143
606729,,DAISY COTTON ROLL 72x50G,PCS,432,16.5,"7,128.00"
606823,,ZONROX BLEACH COL SAFE BLOSSOM 72x95ML,PCS,"5,472.00",8.07114,"44,165.28"
606889,,LITTLE PALS BABY WIPES 100x10cts,PACK,304,14.46661,"4,397.85"
606891,,TANG SEASON DELIGHT FOUR SEASON 144x25G,PCS,"12,096.00",13.57397,"164,190.74"
606959,,OISHI MARTYS CRACKLIN CHKN INASAL 30x90G,PCS,210,11.74107,"2,465.62"
607051,,HOMSBEZZ PLASTIC WOOL W/SPONGE,PCS,44,9.1183,401.2052
607052,,HOMSBEZZ BOTTLE BRUSH W/NIPPLE CLEANER,PCS,23,19.29688,443.82824
607053,,HOMSBEZZ BOTTLE SPONGE CLEANER,PCS,48,18.44866,885.53568
607054,,HOMSBEZZ BOTTLE BRUSH W/SPONGE,PCS,36,18.44866,664.15176
607055,,HOMSBEZZ SHOE BRUSH,PCS,18,16.54018,297.72324
607056,,HOMSBEZZ CAR SPONGE,PCS,144,21.84152,"3,145.18"
607057,,HOMSBEZZ DISH SPONGE OVAL,PCS,72,8.6942,625.9824
607060,,HOMSBEZZ NET SPONGE,PCS,72,14.20759,"1,022.95"
607061,,HOMSBEZZ MULTIPURPOSE SPONGE,PCS,72,13.99554,"1,007.68"
607064,,HOMSBEZZ 3n1 DISH SPONGE ROUND,PCS,72,10.60268,763.39296
607065,,HOMSBEZZ BODY SPONGE,PCS,72,10.81473,778.66056
607066,,HOMSBEZZ SCRUB PAD 2s,PCS,90,5.61942,505.7478
607067,,HOMSBEZZ BODY SCRUBBER,PCS,48,18.44866,885.53568
607069,,HOMSBEZZ 2pad SPONGE OVAL,PCS,12,12.51116,150.13392
607072,,HOMSBEZZ EASY GRIP PAD SPONGE,PCS,12,12.08705,145.0446
607077,,HOMSBEZZ MULTIPURPOSE PAD SPONGE,PCS,70,15.47991,"1,083.59"
607078,,HOMSBEZZ STAINLESS WOOL W/SPONGE,PCS,48,11.66295,559.8216
607079,,HOMSBEZZ MULTIPURPOSE RUGS 5s,PCS,150,2.33259,349.8885
607080,,HOMSBEZZ FLOOR RUGS 2s,SET,61,12.51116,763.18076
607082,,HOMSBEZZ BATHROOM SCRUB,PCS,48,23.11384,"1,109.46"
607094,,DENTAL B TB GENERAL 8s,PCS,312,10.39496,"3,243.23"
607184,,SURF LIQUID DET BLOSSOM FRESH PCH 12x1L,PACK,48,96.38836,"4,626.64"
607187,,ARIEL COMPLETE DFO PASSION 120G,PACK,756,18.11174,"13,692.48"
607188,,ARIEL COMPLETE DFO PASSION 24x630G,PACK,312,82.37831,"25,702.03"
607189,,ARIEL COMPLETE DFO PASSION 12x1320G,PACK,-2,169.65,-339.3
607190,,ARIEL COMPLETE DFO PASSION 6x2010G,PACK,78,242.56819,"18,920.32"
607191,,ARIEL COMPLETE ANTIBAC DOBLE 70G,PACK,"6,264.00",8.99386,"56,337.54"
607193,,ARIEL COMPLETE ANTIBAC 12x1320G,PACK,120,162.75476,"19,530.57"
607195,,ARIEL COMPLETE SUNRISE FRESH 128G,PACK,"3,132.00",18.11176,"56,726.03"
607196,,ARIEL COMPLETE SUNRISE FRESH 24x680G,PACK,312,79.03051,"24,657.52"
607197,,ARIEL COMP SUNRISE FRESH 12x1410G,PACK,96,162.75481,"15,624.46"
607198,,ARIEL COMP SL/SUNRISE FRESH 6x2150G,PACK,72,240.3023,"17,301.77"
607199,,ARIEL COMPLETE SUNRISE FRESH 6x2940G,PACK,162,318.5947,"51,612.34"
607348,,DEONAT NAT MINERAL DEO ROLL ON 96x65ML,PCS,72,85.53583,"6,158.58"
607349,,DEONAT ALOE MINERAL DEO ROLL ON 96x65ML,PCS,72,85.53594,"6,158.59"
607350,,DEONAT NAT MINERAL DEO SPRAY 72x100ML,PCS,60,99.82167,"5,989.30"
607351,,DEONAT ALOE MINERAL DEO SPRAY 72x100ML,PCS,60,99.82167,"5,989.30"
607352,,NANOMED COOL MY BABY DOWN PATCH 8hrs 2s,PACK,72,35.53579,"2,558.58"
607378,,UNI KOJIC MILK SOAP 100x90G,PCS,"2,500.00",16.69643,"41,741.08"
607440,,HEARTTEX BT GREEN TEA SCENT 5x10x1r,ROLL,850,19.84027,"16,864.23"
607457,,DEOROX BLEACH FOR WHT ORIGINAL 24x450ML,PCS,48,14.30357,686.57136
607458,,DEOROX BLEACH FOR WHT ORIGINAL 24x225ML,PCS,24,9.16071,219.85704
607459,,DEOROX BLEACH FOR WHT LEMON 24x450ML,PCS,24,15.10714,362.57136
607460,,DEOROX BLEACH FOR WHT LEMON 24x225ML,PCS,24,9.48214,227.57136
607461,,DEOROX BLEACH FOR WHT LAVENDER 24x450ML,PCS,49,15.10714,740.24986
607462,,DEOROX BLEACH FOR WHT LAVENDER 24x225ML,PCS,24,9.48214,227.57136
607463,,DEOROX CS BLEACH STRAWBRY 24x450ML,PCS,72,20.97321,"1,510.07"
607464,,DEOROX CS BLEACH STRAWBRY 24x225ML,PCS,24,14.30357,343.28568
607500,,UNI HAND SOAP AB FLORAL PINK 12x2x500ML,PACK,276,90.3125,"24,926.25"
607501,,UNI HAND SOAP AB GREEN APPLE 12x2/500ML,PACK,372,90.3125,"33,596.25"
607534,,COLGATE TP OPTIC WHITE 48x100G,PCS,336,91.51313,"30,748.41"
607536,,COLGATE TB CLASSIC DEEP CLEAN HM 144s,PCS,"3,168.00",11.4659,"36,323.97"
607563,,KATINKO ALC 70P ISO+MNTHL+EO+CAMP 144x100ML,PCS,"1,152.00",58.03571,"66,857.14"
607564,,KATINKO ALC 70P ISO+MNTHL+EO+CAMP 48x500ML,PCS,384,147.32143,"56,571.43"
607602,,MR MUSCLE KLEEN n TANK TBC 48x50G,PCS,48,83.3322,"3,999.95"
607702,,GLUTA C INSTA WHITE CREAM 12x12x5ML,PCS,24,18.75,450
607734,,BASIC DW LIQUID LEMON 24x500ML,PCS,408,21.69643,"8,852.14"
607737,,BASIC DW LIQUID KALAMANSI 24x500ML,PCS,192,21.69643,"4,165.71"
607755,,ANGEL KREMQUESO 24x370ML,CAN,72,43.96317,"3,165.35"
607820,,MY SHALDAN AIR FRESHENER V5 LEMON,PCS,484,73.94978,"35,791.69"
607822,,MY SHALDAN AIR FRESHENER V5 ORANGE,PCS,628,73.94978,"46,440.46"
607823,,MY SHALDAN AIR FRESHENER V5 APPLE,PCS,36,73.94978,"2,662.19"
607824,,MY SHALDAN AIR FRESHENER V5 SQUASH,PCS,14,73.95029,"1,035.30"
607847,,ETHYL 70 70P ETHYL ALCOHOL 6x1GAL,GAL,78,491.07143,"38,303.57"
607922,,SELECT PARTNER PK SOY SAUCE n VINEGAR 2/1L Sv11,PACK,498,44.56254,"22,192.14"
607953,,GIGGLES BABY WIPES POWDER 60x30+2s,PACK,300,38.16961,"11,450.88"
608019,,CARTE D OR ALSA FLVR GULAMAN ALMOND 6x1KG,PACK,12,393.48824,"4,721.86"
608120,,DOWNY FC GARDEN BLOOM 360x24ML,PCS,"40,680.00",3.82547,"155,620.12"
608121,,DOWNY FC GARDEN BLOOM 144x38ML,PCS,"2,160.00",6.01623,"12,995.06"
608123,,DOWNY FC GARDEN BLOOM REF 24x400ML/375ML,PACK,23,51.73025,"1,189.80"
608125,,DOWNY FC GARDEN BLOOM REF 8x670ML,PACK,32,97.05321,"3,105.70"
608130,,MONSTER ENERGY KHAOS 24x473ML,CAN,96,70.36071,"6,754.63"
608220,,NUVO HAND SANITIZER SPRING NATURE PS 48x18ML,PCS,"2,256.00",18.89999,"42,638.38"
608221,,ALASKA FORTIFIED RTD 12x1L,PCS,792,50.7992,"40,232.97"
608357,,ALDOR YOGUETA BIGGA CHOCOLATE MILK 14x48x24G,PCS,-48,4.41964,-212.14272
608406,,SASSY NP REG COLORLESS 12x7ML,PCS,612,12.99375,"7,952.18"
608408,,SASSY NP REG TOPCOAT 12x7ML,PCS,60,12.99375,779.625
608412,,SASSY NP REG CAROLINA PEACH 12x7ML,PCS,48,12.99375,623.7
608413,,SASSY NP REG CINNABAR 12x7ML,PCS,60,12.99375,779.625
608417,,SASSY NP REG LIME GREEN 12x7ML,PCS,49,12.99375,636.69375
608418,,SASSY NP REG LUCKY RED 12x7ML,PCS,36,12.99375,467.775
608423,,SASSY NP REG NEON PINK 12x7ML,PCS,72,12.99375,935.55
608428,,SASSY NP REG PURE BLACK 12x7ML,PCS,36,12.99375,467.775
608429,,SASSY NP REG PUSSY RED 12x7ML,PCS,36,12.99375,467.775
608430,,SASSY NP REG TAN 12x7ML,PCS,36,12.99375,467.775
608432,,SASSY NP REG TOUCH OF TAN 12x7ML,PCS,60,12.99375,779.625
608433,,SASSY NP REG WHITE SATIN 12x7ML,PCS,60,12.99375,779.625
608445,,SASSY NP FROSTED 18K GOLD 12x7ML,PCS,24,12.99375,311.85
608446,,SASSY NP FROSTED 24K GOLD 12x7ML,PCS,96,12.99375,"1,247.40"
608450,,SASSY NP FROSTED CHESTNUT 12x7ML,PCS,60,12.99375,779.625
608451,,SASSY NP FROSTED CINNAMON FROST 12x7ML,PCS,84,12.99375,"1,091.48"
608458,,SASSY NP FROSTED GOLD GLITTER 12x7ML,PCS,60,12.99375,779.625
608459,,SASSY NP FROSTED GOLDEN BRONZE 12x7ML,PCS,60,12.99375,779.625
608470,,SASSY NP FROSTED PINK PLATINUM 12x7ML,PCS,60,12.99375,779.625
608471,,SASSY NP FROSTED PLATINUM 12x7ML,PCS,60,12.99375,779.625
608472,,SASSY NP FROSTED PLATINUM SP 12x7ML,PCS,60,12.99375,779.625
608474,,SASSY NP FROSTED RUBY 12x7ML,PCS,60,12.99375,779.625
608476,,SASSY NP FROSTED SEDUCTION 12x7ML,PCS,60,12.99375,779.625
608477,,SASSY NP FROSTED SILVER GLITTER 12x7ML,PCS,60,12.99375,779.625
608480,,SASSY NP FROSTED TEMPTATION 12x7ML,PCS,60,12.99375,779.625
608481,,SASSY NP FROSTED TOUCH OF GOLD 12x7ML,PCS,60,12.99375,779.625
608517,,PLEDGE LEMON TWIN PACK 12x330ML,PACK,732,278.74194,"204,039.10"
608556,,SASSY NP REG COLORLESS 12x12ML,PCS,324,16.93125,"5,485.73"
608557,,SASSY NP REG TOPCOAT 12x12ML,PCS,37,16.93125,626.45625
608559,,SASSY NP REG AFRICAN PLUM 12x10ML/12ML,PCS,36,16.93125,609.525
608561,,SASSY NP REG BERRY RED 12x12ML,PCS,60,16.93125,"1,015.88"
608565,,SASSY NP REG LIME GREEN 12x12ML,PCS,1,16.93125,16.93125
608572,,SASSY NP REG NEON PINK 12x12ML,PCS,24,16.93125,406.35
608582,,SASSY NP REG WHITE SATIN 12x12ML,PCS,35,16.93125,592.59375
608666,,BUENAS KAONG GREEN 12x32oz,PCS,24,94.01778,"2,256.43"
608675,,BUENAS NATA DE COCO GREEN 12x32oz,PCS,12,68.585,823.02
608713,,SASSY NP FROSTED 18K GOLD 12x10ML,PCS,1,16.93125,16.93125
608714,,SASSY NP FROSTED 24K GOLD 12x10ML/12ML,PCS,60,16.93125,"1,015.88"
608734,,SASSY NP FROSTED PINK PLATINUM 12x12ML,PCS,60,16.93125,"1,015.88"
608736,,SASSY NP FROSTED PLATINUM 12x10ML/12ML,PCS,60,16.93125,"1,015.88"
608737,,SASSY NP FROSTED PLATINUM SPECIAL 12x12ML,PCS,60,16.93125,"1,015.88"
608741,,SASSY NP FROSTED RUBY 12x12ML,PCS,60,16.93125,"1,015.88"
608742,,SASSY NP FROSTED SAPHIRE 12x12ML,PCS,60,16.93125,"1,015.88"
608768,,LABELLE NP REG COLORLESS 12x12ML,PCS,60,18.9,"1,134.00"
608775,,LABELLE NP REG CINNABAR 12x10ML,PCS,60,18.9,"1,134.00"
608883,,LABELLE NP FROSTED SILVER GLITTER 12x10ML/12ML,PCS,60,18.9,"1,134.00"
608934,,PH CARE FEM WASH FLORAL CLEAN 6x12x5ML,PCS,"1,224.00",3.83845,"4,698.26"
608939,,PH CARE FEM WASH FLORAL CLEAN 48x50ML,PCS,864,35.92107,"31,035.80"
608943,,PH CARE FEM WASH FLORAL CLEAN 24x150ML,PCS,192,93.73881,"17,997.85"
608953,,PH CARE FEM WASH COOLING COMFORT 6x12x5ML,PCS,72,4.56349,328.57128
608955,,PH CARE FEM WASH COOLING COMFORT 48x50ML,PCS,"1,200.00",39.91881,"47,902.57"
608957,,PH CARE FEM WASH COOLING COMFORT 24x150ML,PCS,240,97.1151,"23,307.62"
608962,,PH CARE FEM WASH NATURAL PROTECTN 6x12x5ML,PCS,"1,224.00",4.56346,"5,585.68"
608964,,PH CARE FEM WASH NATURAL PROTECTN 48x50ML,PCS,768,40.6916,"31,251.15"
608965,,PH CARE FEM WASH NATURAL PROTECTN 24x150ML,PCS,120,99.7372,"11,968.46"
608967,,PH CARE FEM WASH DELICATE WHITE 6x12x5ML,PCS,144,5.37382,773.83008
608976,,LUCKY CUTICLE OIL 36x12x30ML,PCS,32,11.68735,373.9952
609009,,PH CARE FEM WASH DELICATE WHITE 48x50ML,PCS,384,42.99161,"16,508.78"
609011,,PH CARE FEM WASH DELICATE WHITE 24x150ML,PCS,48,102.41443,"4,915.89"
609053,,COCO MAMA FRESH GATA 200ML,PCS,288,23.72333,"6,832.32"
609055,,GRAND KIM SARD IN OIL n TS HOT 100x155G,CAN,200,14.73214,"2,946.43"
609067,,POSH NP REG COLORLESS 12x7ML,PCS,325,10.2375,"3,327.19"
609069,,POSH NP REG TOPCOAT 12x7ML,PCS,60,10.2375,614.25
609071,,POSH NP REG ANGEL PINK 12x7ML,PCS,60,10.2375,614.25
