ISLAND CITY MALL,,,,,
POS UNPOSTED SALES,,,,,
"AS OF JUNE 21, 2022",,,,,
Item No.,Variant Code,Description,Quantity,Unit Cost,Amount
121269,,BOYLEN LBOX LB 1,100,4.1518,415.18
121271,,BOYLEN NOODLE BOX,40,3.10713,124.29
121276,,900 F PLSHNG PAD,1,36.25463,36.25
121285,,CELL 2X10 WHITE HORSE BRAND,5,2.95455,14.77
121287,,CELL 3X16 WHT HORSE,3,11.8808,35.64
121288,,CELL 3X5 01 EXCELL,13,4.23993,55.12
121290,,CELL 2X4 01 EXCELLENT BRAND,24,7.03291,168.79
121291,,CELL 2X5 01 EXCELLENT,6,53.36623,320.2
121292,,CELL 2 1/2X10 TORINO,101,7.15933,723.09
121293,,CELL 1 3/4X10 TORINO BRAND,140,5.83789,817.3
121300,,PAPA CATSUP REG 1L/1KG,225,32.03279,"7,207.38"
121310,,BIMOLI CKING OIL 620ML,20,52.86494,"1,057.30"
121315,,MONA CORN OIL 1L,4,85.18182,340.73
121322,,S PAPAYA WHT LOT 10ML,1,4.12077,4.12
121339,,UNI PK TOM PASTE 155G,3,12.27286,36.82
121340,,UP SLTD BLK BEANS 155G,68,10.63162,722.95
121377,,M LOVE COT BALL 100s,67,13.12763,879.55
121378,,NS MIN WTR 350ML,40,4.83407,193.36
121413,,9539 M SUNNY WCAN MED,1,25.41846,25.42
121415,,9801 SNY D DRNR WCVR,1,294.57995,294.58
121431,,JOY BT HI SAVE 2P 1R,2,7.9358,15.87
121432,,JOY BT EXTRA 2P 1R,14,9.28133,129.94
121434,,SILVER S S SAUCE 20ML,261,0.65476,170.89
121436,,M TOMAS AA SARSA 40G,153,3.25714,498.34
121438,,CAMEL S PUTI 200ML,38,3.12389,118.71
121439,,CELL 2 1/2X10 HK PK,29,5.62346,163.08
121443,,MILKY MARIE 10s,19,16.8905,320.92
121445,,J MROOM PCS STM 400G,174,32.29797,"5,619.85"
121453,,GL OYSTER SAUCE 210ML,1,45.8662,45.87
121458,,KALAMAN C MINT 50s,13,16.36364,212.73
121459,,G TSTD CASHEW 80G,1,62.16965,62.17
121533,,SCHW TONIC WTR 320ML,21,19.9275,418.48
121534,,SCHW SODA WTR 320ML,12,19.63226,235.59
121544,,CELL 1 1/4X10 TORINO,24,4.70536,112.93
121554,,OISHI FISH CRCKRS 26G,"1,686",3.28087,"5,531.55"
121555,,G TSTD CASHEW 28G,16,24.14208,386.27
121556,,LOVE TALK C ASTD 50s,20,17.275,345.5
121583,,CHIPS DEL STRIPES 70G,91,13.49327,"1,227.89"
121594,,ALBA REF APPLE 100G,2,22.45909,44.92
121596,,CLEENE FT TRVL PCK 75s,14,21.98804,307.83
121599,,WHISKAS P TUNA 480G,8,67.15824,537.27
121602,,CC SPCL BHN W 250G,56,18.58094,"1,040.53"
121604,,CC SPCL BHN W 700G,17,26.97265,458.54
121682,,PARADE HNGR S BLK,39,5.74547,224.07
121684,,BABY LOVE WIPES OR 12s,129,15.2348,"1,965.29"
121692,,GL F WIPES PINK 25s,12,33.31816,399.82
121693,,BLOVE WIPES TOP 80s,8,69.59915,556.79
121716,,MOD TC CS UT W 10s,38,41.77407,"1,587.41"
121739,,SF SBERRY SW 10/27G,3,22.8565,68.57
121740,,SF SBERRY SW 190G,25,16.86617,421.65
121753,,SF C REAL CHEESE 10s,12,21.09291,253.11
121756,,SF CHKEN FLVR 170G,1,18.15054,18.15
121757,,SF CHICKEN FLVR 10s,7,21.84413,152.91
121764,,SF ORG PLAIN FLVR 10s,15,21.69395,325.41
121768,,SF MANGO SW 10/27G,7,22.67232,158.71
121796,,NISSIN R CHICKEN 55G,77,4.96046,381.96
121804,,AXION DL LIME/KAL 500ML,13,73.16242,951.11
121805,,AXN PST LEMN 350G,114,37.00533,"4,218.61"
121810,,PONDS CS AB F SCRB 10G,197,8.09795,"1,595.30"
121848,,DEL F SOFTENER BLUE 22ML,6,2.16768,13.01
121849,,LKK CHILI GRLC SCE 13oz,18,41.6654,749.98
121852,,LKK HOISIN SCE 397G,21,79.07364,"1,660.55"
121856,,LKK CGRLC SCE 3.2oz,3,40.23823,120.71
121900,,BABY LOVE WIPES PACK 80s,16,62.65863,"1,002.54"
121911,,SF W WHEAT F 500G,4,21.82917,87.32
121912,,SF W WHEAT F 1000G,3,42.3684,127.11
121913,,SF B CRUMBS 175G,12,18.35887,220.31
121940,,CASINO SAN PMP 1L,2,156.25,312.5
121941,,CASINO SAN PMP 500ML,2,90.17857,180.36
121942,,CHRB BW PP 2/80+20s,12,160.71429,"1,928.57"
121997,,TRIPLE A BKING POWDER,89,7.70088,685.38
122021,,YSA B PAPAYA SOAP 135G,3,32.1681,96.5
122022,,YSA B PAPAYA SOAP 65G,2,18.63491,37.27
122030,,AFIC F10 ENRGIZE 10ML,5,66.96429,334.82
122031,,AFIC F56 RALPH 10ML,10,66.96429,669.64
122040,,HAKATA SARD RED 425G,18,18.92406,340.63
122041,,HAKATA SARD GRN 425G,34,18.48583,628.52
122042,,UNIPAK SAR TS GRN 425G,71,18.96969,"1,346.85"
122043,,SALLE SARD GRN 425G,71,18.93693,"1,344.52"
122054,,EQUAL SWTNR 12/1G,6,24.04903,144.29
122061,,SF CAL S/MAID RAISINS 100G,3,16.12562,48.38
122062,,BANZAI PEST CATCH SHT,125,2.91888,364.86
122085,,CHINESE STICK CANDLE,300,0.45599,136.8
122088,,CELL 2X10 TORINO,70,6.14262,429.98
122089,,CELL 4X8 01 PP EXCELLENT,55,9.46595,520.63
122090,,CELL 10X14 01 EXCL,18,39.19919,705.59
122096,,CELL 3X16 PE PANDA,9,11.82922,106.46
122097,,TE COCO STRING12oz,1,43.10268,43.1
122100,,A HARVST QC OATS 500G,12,42.19367,506.32
122101,,AH INST OATS 500G,12,42.65981,511.92
122107,,KIT LGHTR BNDABLE,3,80.13393,240.4
122119,,AFIC F55 BVLGARY AM 10ML,4,66.96429,267.86
122136,,DESSICATED COCONUT,13,13.35332,173.59
122141,,KIT LIGHTER W/LOCK,9,48.88393,439.96
122142,,AFIC F3 TOMMY BOY 10ML,1,66.96429,66.96
122153,,CELL 2X10 HK PLST KING,15,4.35113,65.27
122154,,HC 1007 KIT LIGHTER,3,44.41964,133.26
122155,,KIT LIGHTER W/BUTANE,4,84.59821,338.39
122159,,SILKA DR PPYA 40ML+PS 135G,8,55.35714,442.86
122161,,SILKA O PPYA 12/65G wf,21,160.71429,"3,375.00"
122178,,MT50 10in MET BALN,250,1.16071,290.18
122187,,KEL HNY CR CF 200G,1,62.07337,62.07
122188,,KELL CORN FLAKES 275G,23,78.00941,"1,794.22"
122189,,KEL COCO POPS 400G,7,107.74182,754.19
122211,,S SWAN TOYO PS,356,5.09085,"1,812.34"
122225,,MANDOM LK GEL SH 225G,1,78.49583,78.5
122233,,TANCHO POMADE 130G,1,81.11475,81.11
122265,,IJ YUMMY EGG COOKIES 300G,51,28.64698,"1,461.00"
122286,,MM MILK CHCO 40G/37G,179,20.91788,"3,744.30"
122287,,MM PEANUT 40G/37G,53,21.03377,"1,114.79"
122400,,MAG CHOCO 250ML,626,15.49924,"9,702.52"
122401,,MAG DAILY QUEZO 165G,354,26.5728,"9,406.77"
122407,,CHIPS DELIGHT BAR 40G,246,5.53025,"1,360.44"
122488,,B FRUIT TRAY A 10s,6,14.82048,88.92
122489,,BOYLEN FRUIT TRAY B 10s,1,21.92014,21.92
122493,,9602 S DS TRAY W/OC,7,16.26178,113.83
122509,,WHITE RABBIT 25s,30,10.2101,306.3
122510,,KENDIMINT 25s,9,9.8935,89.04
122511,,DELICIOSA TMRND 50s,59,15.455,911.85
122548,,MAG CHZE SPRD PLN 30G,199,6.60714,"1,314.82"
122552,,NSU PM LOT SPF30 75ML,5,153.52407,767.62
122557,,CLORETS COOLMINTS 40s,21,19.64196,412.48
122605,,CDO KAONG WHITE 24oz,3,56.23798,168.71
122608,,LISTERINE FBURST 750ML,2,230.19519,460.39
122610,,NAT SPRNG DIST WATER 350ML,643,5.00651,"3,219.19"
122611,,NS MIN WTR 500ML,933,6.31823,"5,894.91"
122635,,F SPCL BIHON WHT 1KL,12,35.39672,424.76
122642,,CLEAN UP SCOUR PAD BP,1,21.08062,21.08
122647,,SB HD TOUGH C MOP REF,1,88.11535,88.12
122767,,VIVA SP BIHON YEL 400G,33,18.94143,625.07
122776,,MSTR FW AA 50G,2,35.94324,71.89
122779,,LAUAT SHP F HAIR 60ML,14,34.31802,480.45
122780,,LAUAT SHP FHAIR 250ML,5,117.2898,586.45
122861,,G LOVE COT BUDS 300T,56,14.26341,798.75
122874,,FRUIT BALLS 12s,4,5.59276,22.37
122875,,MINTS BALLS 12s,1,8.79909,8.8
122910,,NAN YUAN B CRUMBS 230G,232,15.56028,"3,609.98"
122927,,NL CUT MACARONI SHORT,7,15.97949,111.86
123003,,BAGUIO CORN OIL 1.8L,3,166.04263,498.13
123006,,RAM IODIZED SALT 250G,95,7.37347,700.48
123009,,RAM IODIZED SALT 500G,77,13.25308,"1,020.49"
123018,,SG WHT PPY WL 100ML,11,58.03571,638.39
123032,,T-2 MP TRAY MED 10s,16,16.01641,256.26
123033,,T-9 MP NOODLE TRAY 10s,7,11.38421,79.69
123040,,HM 1 HBRGR BX S 10s,22,15.73735,346.22
123042,,MP TSNY DCUP TRN 12oz 50s,99,29.10717,"2,881.61"
123067,,CELL 7X14 02 EXCELLENT,1,112.16422,112.16
123068,,TITA F B CATSUP 1L,146,20.27985,"2,960.86"
123098,,STICKMAN WS CHOC 70s,11,48.97321,538.71
123110,,BAGUIO CORN OIL 500ML,8,47.55792,380.46
123112,,CFREE PS SDRY L SCN 20s,4,38.46601,153.86
123114,,DOLLYS BARQUILLOS 75G,7,22.32422,156.27
123115,,DOLLYS BRQRN 100G,11,17.84719,196.32
123134,,JOY BT EXTRA 2P 4R,12,35.397,424.76
123135,,JOY BT XTRA 2P 9R,6,79.88284,479.3
123153,,S PRM IF PT 2P 150s,27,50.08098,"1,352.19"
123236,,HALLS HONEY LEMON 50s,12,19.01071,228.13
123238,,SG WHT PPYA WL 200ML,3,89.28571,267.86
123239,,SG PF EHT B 11+1/14ML,5,64.28571,321.43
123240,,SG PK HT C 11+1/14ML,3,64.28571,192.86
123241,,SG PK EHT D 11+1/14ML,4,64.28571,257.14
123254,,ZIPLOC S BAG QRT 25s,2,78.28222,156.56
123259,,DOWNY S FRSH 900ML,9,133.46199,"1,201.16"
123269,,UNIF 100P MV FJ 300ML,1,34.01786,34.02
123271,,UNIF 100P MV FJ W/BRS 300ML,4,34.01786,136.07
123275,,PERLA PAPAYA 110G,144,9.69568,"1,396.18"
123276,,WHSPR SC DRY RF NW 1s,20,2.72555,54.51
123278,,WHIS SCD L/HF W 8s,5,47.65908,238.3
123312,,450 CRSNT SOAP T SNGLE,39,3.34807,130.57
123317,,DM ER BNNA KET 320G,1,20.29464,20.29
123331,,FAMOUS IC CONE,870,0.6711,583.86
123332,,BCUP ICE CRM CONE 10s,700,0.704,492.8
123334,,UNICAP IC CONE 10s,880,0.5894,518.67
123336,,GLOBE I CRMCONE 10s,530,0.28984,153.62
123338,,SMILY I CRMCONE 10s,"1,980",0.553,"1,094.94"
123391,,FARLIN FB TNTD COL 8oz,1,68.51,68.51
123395,,CELL 5X10 01 EXCELLENT,17,14.66265,249.27
123396,,CELL 5X8 01 EXCELL,5,11.73268,58.66
123405,,112 SHWR CURTAIN,2,112.5,225
123440,,MP SBLOCK CRM SPF20 25G,34,30.30616,"1,030.41"
123441,,MP MOIST CREAM 25G,8,27.52812,220.22
123442,,WK C HCM W/SRP 400G,15,42.58233,638.73
123447,,SF ONION GRLC 650G,1,87.37909,87.38
123448,,SF BISCUIT PLN 600G,2,84.98667,169.97
123450,,LOBO BISCT 20/20/4PCS,1,13.86842,13.87
123471,,G ALUM FOIL 30CMX7M,1,53.41864,53.42
123472,,GLAD ALUM FOIL 5MX30CM,1,37.95619,37.96
123473,,GLAD ALUM FOIL REF 5M,2,29.33719,58.67
123474,,GLAD ALUM FOIL REF 7M,4,42.89495,171.58
123517,,REF DAL 188ML,63,3.9877,251.23
123518,,REF ORANGE 170ML/188ML,64,3.57214,228.62
123520,,C2 GT PLAIN 355ML,48,11.32879,543.78
123521,,C2 GT APPLE 355ML,784,12.06696,"9,460.50"
123522,,C2 GT LEMON 355ML,298,12.06696,"3,595.95"
123528,,HC VG WC 3 4D WHT,10,18.44143,184.41
123533,,M N M S CRISPY CHOCO 34G,81,25.72683,"2,083.87"
123610,,C2 GT APPLE 500ML,191,14.30883,"2,732.99"
123612,,C2 GT LEMON 500ML,129,15.2545,"1,967.83"
123613,,C2 GT PLAIN 500ML,39,14.29701,557.58
123620,,BYGN MOSQTO COIL 12s,261,13.8125,"3,605.06"
123626,,DM HS KETCHUP SPT 320G,45,24.3125,"1,094.06"
123627,,DM SWT CHLI SCE 320G,202,24.3125,"4,911.13"
123634,,PAYLESS PC ORIG 130G,112,9.29857,"1,041.44"
123643,,SAN PLAYTIME WIPES 35s,105,37.94643,"3,984.38"
123663,,CALUMET BKING PWDR 1KL,60,58.39287,"3,503.57"
123669,,NELITA KAONG RED 8oz,34,18.31931,622.86
123670,,NELITA KAONG RED 12oz,22,26.3765,580.28
123671,,NELITA KAONG RED 24oz,2,51.40207,102.8
123672,,NELITA KAONG WHT 8oz,6,21.43648,128.62
123673,,NELITA KAONG WHT 12oz,7,36.46555,255.26
123674,,NELITA KAONG WHT 24oz,1,43.88265,43.88
123675,,NELITA KAONG GRN 8oz,32,19.88761,636.4
123676,,NELITA KAONG GRN 12oz,33,32.84202,"1,083.79"
123677,,NELITA KAONG GRN 24oz,1,51.08924,51.09
123678,,NELITA NDC RED 8oz,54,418.16553,"22,580.94"
123679,,NELITA NDC RED 12oz,26,20.61785,536.06
123682,,NELITA NDC WHT 12oz,17,26.31724,447.39
123683,,NELITA NDC WHT 24oz,2,87.61586,175.23
123686,,NELITA NDC GRN 24oz,6,36.78528,220.71
123693,,ANCHOR SPREDABLE 200G,9,66.60943,599.48
123694,,91032 RT FOOD TRAY,10,18.8988,188.99
123742,,EQUAL SACHET 50s,4,98.03472,392.14
123751,,KM CLNG WRAP 600MX30CM,8,770.75594,"6,166.05"
123752,,KM CLNG WRP 600Mx45CM,2,927.11838,"1,854.24"
123755,,BOYLEN UT TRAY 10s,16,13.25694,212.11
123765,,SAN PLAYTIME WIPES 80s,36,77.00893,"2,772.32"
123776,,SAN CW LAVENDER 15s,101,22.32143,"2,254.46"
123787,,S 1 MP SPAG BOX 10s,161,19.88694,"3,201.80"
123788,,S 4 MP SPAG BOX 2D 10s,55,20.10692,"1,105.88"
123790,,P3 MP PLATE BIG 10s,12,16.5037,198.04
123791,,MP DC TRAN 8Oz 50s,200,25.91242,"5,182.48"
123805,,S CK BPANDAN 10/34G,42,18.90358,793.95
123811,,CELL 8X12 03 EXCELLENT,2,84.27873,168.56
123813,,PBS 4W N RUSH 75ML,3,88.39286,265.18
123839,,JER STHNG ALOE 100ML,5,35.80759,179.04
123840,,CELL 3X4 01 EXCELL,25,3.545,88.63
123841,,CELL 7X12 03 EXCELLENT,1,60,60
123846,,SMAID TB WCAP 8166,11,4.15919,45.75
123847,,SPRINGMAID TB 8168A,3,5.75,17.25
123854,,KITA CRACKER 20s,69,14.88325,"1,026.94"
123855,,MIK MIK POLVORON 75s,11,57.01942,627.21
123891,,S PPAYA WHTNG LOT 500ML P,39,136.74204,"5,332.94"
123925,,MEGA DURIAN CNDY 50s,3,20.13103,60.39
123949,,ZIM DWL CAL 190ML,2,26.10714,52.21
123952,,J CRYN JAR 100+20s,67,78.27679,"5,244.54"
123953,,ZIM DWL CAL 750ML,3,96.25893,288.78
123959,,ZIM DWL LMN 750ML,3,96.25893,288.78
123960,,ZIM DWL LEMON 1L,5,113,565
123961,,ZIM DWL CAL 250ML,1,43.64286,43.64
123965,,ZIM DWL CAL 500ML,2,69.95536,139.91
123990,,LA ESP XV OLIVE OIL 500ML,1,186.79368,186.79
123993,,BEAR BRAND JR 2KG,1,617.49107,617.49
123995,,LKK FINE CHILI SCE 8oz,2,56.14167,112.28
123996,,LKK CCHOW CHILI OIL 3oz,2,57.28845,114.58
124001,,TW ENGLSH BFAST TEA 2G,36,4.96,178.56
124054,,SAN CW LAVENDER 40s,107,43.61607,"4,666.92"
124088,,SUPERBOY T BAG MED,3,36.59501,109.79
124089,,SUPERBOY T BAG LGE,13,37.58569,488.61
124091,,SUPERBOY T BAG XL,11,52.86187,581.48
124092,,BOYLEN BEND STW W 100s,24,17.84892,428.37
124137,,NFC APPLE GRN 125G,1,33.20797,33.21
124138,,ISLAND TB CHOCO C 30G,36,3.54,127.44
124182,,SNKST APPLE 110ML/100ML,27,3.67219,99.15
124263,,SAN CW LAVENDER 80s,65,75.89286,"4,933.04"
124293,,ZIM DWL CAL BOT 1L,1,119.38393,119.38
124295,,ZIM DWL LMN B 250ML,1,43.64286,43.64
124302,,ZIM DWL LEMN 500ML,2,69.95536,139.91
124312,,ZIM BLEACH REG 1L,6,28.46429,170.79
124313,,ZIM BLCH REG 1/2GAL,5,53.03571,265.18
124324,,CD RAINBOW C CKIES 80G,3,13.30335,39.91
124326,,SMILEYS BB SBERRY 10/20G,22,18.62452,409.74
124327,,SMILEYS BB BBERRY 10/20G,25,16.2745,406.86
124344,,SAM PASTIL PLAIN 16s,12,71.42857,857.14
124453,,GATSBY WGLOSS SH 8G,57,2.97796,169.74
124454,,BJ CLSC CLEAR FB 8OZ,2,33.17,66.34
124455,,BJ CLSC CLEAR FB 5oz/4oz,6,34.3063,205.84
124464,,SAM PAST MANGO 16s,14,71.42857,"1,000.00"
124479,,CAT LB LAVNDR 10L,2,321.42857,642.86
124495,,TWIZZLE MRSMALLW 27G,292,4.78013,"1,395.80"
124511,,2038 SNY MP BSKT TRAY,3,58.03786,174.11
124525,,HAPPY BOX BISCUIT 1.4KL,15,135.95703,"2,039.36"
124578,,ZIM BLCH REG 1GAL,2,102.1875,204.38
124595,,F SIL PACIFIER WC BLU,8,42.92871,343.43
124596,,F SIL PaCIFIER WC PNK,4,43.18051,172.72
124597,,ZIM GC SBERRY T 500ML,3,69.36161,208.08
124598,,ZIM GC SBERRY R 500ML,19,40.84257,776.01
124599,,ZIM GC SBERRY T 250ML,2,48.2689,96.54
124600,,ZIM GC SBERRY R 250ML,6,25.69083,154.14
124601,,FARLIN FB TINTED COL 2oz,4,41.84125,167.37
124624,,SISTERS SF DUSE NW 8s,52,11.07754,576.03
124660,,588 1 MAGIC CUBE,1,25.89286,25.89
124680,,SAM PASTILLAS UBE 16s,16,71.42857,"1,142.86"
124681,,M QR COAT S SHINE 75ML,1,129.1885,129.19
124684,,AXION U LIQ LEMON 190ML,22,23.06107,507.34
124695,,MAG CHOCOLAIT 1L,126,63.875,"8,048.25"
124783,,BnB KID BP SBERRY 60G,1,13.69255,13.69
124785,,BnB KIDS BP LYCHEE 60G,4,13.40792,53.63
124798,,SAMANTHAS YEMA 10s,6,44.64286,267.86
124799,,SAM PAST PLAIN 10s,8,44.64286,357.14
124805,,SAM PAST UBE 10s,9,44.64286,401.79
124806,,SAM PAST MANGO 10s,5,44.64286,223.21
124821,,SAM POLVORON PLN 10s,5,53.57143,267.86
124832,,EB OR PENCIL BRWN 12cm,1,107.14286,107.14
124837,,D WHT HENNA PWDR 250G,1,19.2452,19.25
124848,,AXION DL LIME/KAL 250ML,20,38.65385,773.08
124854,,MS BBQ MARINADE 350ML,3,38.58128,115.74
124858,,9519 A WTR DIPPER DLXE,52,23.66071,"1,230.36"
124863,,9619 A WTR DIPPER DLXE,26,29.01786,754.46
124887,,CHAMP B FC 400G/390G,289,17.15551,"4,957.94"
124888,,SISTERS PL SFLOSS B 20s,162,11.812,"1,913.54"
124889,,DAIRY BAKE BTR MILK,3,26.6243,79.87
124905,,9529M S FLWR POT,7,11.9473,83.63
124916,,2551 S GELATIN B SML,3,8.47143,25.41
124926,,238 2 S STRNR BOWL S,1,7.05545,7.06
124927,,1208 CW WASTE BSKT,2,39.17166,78.34
124941,,9732 SNY DBL SOAP TRAY,12,11.12533,133.5
124949,,2190 FUHO SPOON HLDR,1,47.36579,47.37
124950,,1129 FUHO PITCHER,6,31.69119,190.15
124952,,MP STYROCUP 8oz 25s,430,21.62683,"9,299.54"
124962,,868T SQ CANN TRNS,18,14.57159,262.29
124986,,SMAID TB TRVL 8160,6,5.44117,32.65
124999,,CHAMP P SC 70G,24,3.62588,87.02
125000,,CHAMP PDR REG SC 1KL,9,69.56775,626.11
125001,,CHAMP P REG SC 2KL,6,138.64668,831.88
125002,,CHAMP P REG SC 500G,15,34.76219,521.43
125003,,CHAMP PDR REG SC 120G,25,8.98551,224.64
125005,,KLEENEX BT 3P 1roll,11,13.64101,150.05
125006,,KLEENEX BT 3P 4R,9,54.07399,486.67
125007,,KLEENEX BT 3P 9roll,6,118.15865,708.95
125008,,KLEENEX BT 3P 12R,1,157.51939,157.52
125010,,JOY BT EXTRA 2P 12roll,4,100.88077,403.52
125022,,KERAPLUS BK SMTH 20G,159,4.46429,709.82
125025,,LACTO VITALE FS 500ML,1,96.35662,96.36
125038,,LION TIGER KING SIZE,"1,066",10.91164,"11,631.81"
125057,,KING WATER JUG 3 GAL,1,125,125
125059,,BEAR W JUG 7GAL C,1,107.3675,107.37
125081,,DROSER VC BIG WHT 12s,3,73.87015,221.61
125095,,17287 CAKE PLATE,2,18.30357,36.61
125108,,MEGA SARD GRN 425G,132,19.46733,"2,569.69"
125123,,PEN MP DS PINK 300ML,1,115.17857,115.18
125171,,CHAMP SP BIHON W 400G,46,15.16896,697.77
125191,,MYRA MOIST PLUS VL 50ML,50,33.39286,"1,669.64"
125201,,NSN MS SFOOD 40G,96,11.55517,"1,109.30"
125207,,TANG IT LEM TEA 25G,363,6.74528,"2,448.54"
125213,,UNIPAK MCK CHILI 155G,113,8.41987,951.45
125220,,MC TARRAGON LVS WHL 5G,2,36.11574,72.23
125221,,MC MARJORAM WHL 7G,1,29.07781,29.08
125233,,SUMMIT SPRING WATER 6L,44,39.11148,"1,720.91"
125245,,SB SUP DRYNG MOP REF,1,84.57327,84.57
125293,,CLEENE FT PINK 150sht,8,24.94637,199.57
125327,,MYRA VL T PRO 50ML,14,38.82143,543.5
125338,,FRESH EGGS XL,"1,068",4.6,"4,912.80"
125345,,MYRA VL TP PLS 100ML,3,69.09821,207.29
125346,,MYRA VL TP PLS 200ML,2,124.22321,248.45
125372,,MAGGI MS AIO 8G,"75,217",2.04543,"153,851.11"
125394,,NID 4M FRSH ACTV 150ML,1,99.46091,99.46
125411,,EB PB PNCL BRWN 12.5cm,1,75.89286,75.89
125412,,CL COL PNCIL BRWN 12cm,1,58.03571,58.04
125439,,2102 SPRT BOT 700ML,2,19.19643,38.39
125445,,JER STHNG ALOE 200ML,5,62.79404,313.97
125458,,MJ SHK PDR CHOCO,126,7.77862,980.11
125460,,MJ SHAKE P UBE,478,8.03802,"3,842.17"
125474,,SS SMOKED SARD CO 230G,2,56.55417,113.11
125476,,SS SPNSH CO H SPICY 230G,1,54.916,54.92
125483,,SPAM L MEAT REG 340G,108,82.75045,"8,937.05"
125484,,SPAM LM 25p LS 12oz,155,83.10129,"12,880.70"
125504,,EB VOL CURL MASCARA,1,125,125
125506,,W CASTLE 5YEARS 700ML,1,109.95341,109.95
125523,,833 GRATER,1,24.10714,24.11
125527,,K SGABI+OIL 3+1/44G,14,60.53571,847.5
125529,,UNIPAK SAR CHILI 155G,289,0.08722,25.21
125534,,DM PEPPERMINT 10pel,148,6.57328,972.85
125535,,CLORETS OCEAN MINT 40s,9,20.92307,188.31
125540,,LM INSTANT LOMI 65G,203,9.20204,"1,868.01"
125553,,UNIPAK SQD N INK 155G,63,15.92528,"1,003.29"
125595,,FROOTEES MANGO 10s,45,27.38626,"1,232.38"
125614,,MARIKO MACK NO 425G,18,22.705,408.69
125615,,MARIKO MACK NO 200G,15,15.91,238.65
125616,,MARIKO MACK NO 155G,220,10.23,"2,250.60"
125617,,UNIPAK MACK NO 200G,22,15.91,350.02
125618,,UNIPAK MACK NO 155G,420,10.30143,"4,326.60"
125649,,CD COFFEE CARAMEL 40G,77,4.98485,383.83
125651,,MM BLK COL SHP 30ML,94,23.125,"2,173.75"
125653,,GAB MG BOT SPR 250ML,2,125,250
125655,,CHOCO JOE 2N1 20s,99,9.51824,942.31
125658,,BOYLEN FORK BIG T 12s,4,851.57464,"3,406.30"
125667,,A248 COMB,9,4.91071,44.2
125701,,T CHNKY M SAL 15.5oz,5,96.83901,484.2
125705,,DAK LP PATE DE FOIE 90G,7,31.0058,217.04
125733,,P EV COCO OIL 250ML,1,118.2425,118.24
125736,,TW GRN TEA MINT 2G/1.5G,202,6.24812,"1,262.12"
125737,,TW EARL GREY TEA 2G,77,4.95858,381.81
125738,,TW LEMON GNGR TEA 1.5G,86,6.48236,557.48
125739,,TW PURE CAMOMILE 1G,66,5.9977,395.85
125746,,EQUAL GOLD SWTNR STK,670,1.25,837.5
125769,,V CUT O AND G 25G,131,7.28029,953.72
125770,,9515A SUNNY SALAD BOWL,1,21.36373,21.36
125774,,S14P AD HGR FLT P,252,3.25455,820.15
125785,,GRWRS SFLWR SEED 80G,1,23.21333,23.21
125813,,RDC P\B K BAG 10 53G 100s,1,60.71429,60.71
125829,,L LIGHTER LB 01 BASIC,1,8.59505,8.6
125849,,229 COMB,11,4.75893,52.35
125970,,D SANC FILLER M WHT,6,19.64254,117.86
125988,,JOLLY W KERNEL C 425G,189,20.36669,"3,849.30"
126009,,REGENT CHEESE BALL 60G,211,7.90942,"1,668.89"
126011,,UFC CATSUP HS 320G,34,10.86186,369.3
126022,,SNKST ORGE 110ML/100ML,77,3.9744,306.03
126028,,ALF HOT CHOCO 200G,1,45.454,45.45
126029,,ALF HOT CHOCO 100G,1,23.63647,23.64
126081,,RHEA COLD RUB 5G,27,9.38536,253.4
126082,,RHEA COLD RUB 10G,14,17.32953,242.61
126083,,ALBATROSS TBC 250ML,5,39.88068,199.4
126085,,KLN IT LHS CHRY BL 500ML,3,42.63393,127.9
126088,,CHAMP PDR REG SC 35G,108,6.94073,749.6
126104,,NES THK CREAM 300G,102,45.77653,"4,669.21"
126124,,MUNCHER GPEAS 12/10G,101,8.66781,875.45
126130,,YAAHOO CHEESE 20/10G,2,14.58675,29.17
126134,,LOTTO GRN PEAS 12/10G,67,8.70637,583.33
126142,,XSAKTO S PIZZA 12/10G,85,8.96875,762.34
126148,,CB SARAP MIX 12/10G,64,8.9095,570.21
126150,,SS PATIS SPL 750ML,1,26.27056,26.27
126158,,MEGA SARD TS RED 425G,31,23.38393,724.9
126159,,MEGA SARD NO 425G,1,27.04571,27.05
126187,,EVER BLUE BAR 2/100G/95G,254,4.98855,"1,267.09"
126188,,EVER WHITE 100G/95G,36,5.18893,186.8
126192,,SENORITA BLACK B 180G,8,11.48669,91.89
126239,,LGCO F RUG/SHOE POUCH,4,21.42857,85.71
126253,,COL PLAX FMINT 500ML,1,159.45548,159.46
126254,,PLAX PEPPRMINT 250ML,7,91.14,637.98
126259,,JA116 DF OVAL PLTE 8in,21,18.30357,384.37
126263,,CT FLAKES H SPICY 420G,14,49.62723,694.78
126284,,BIO OINTMENT TBE 5G,16,13.21559,211.45
126286,,BF PEANUT SPREAD 170G,8,37.0354,296.28
126288,,BF MAYO MAGIC 80ML,188,10.20407,"1,918.37"
126295,,DEL F SOFTNR PNK 22ML,9,2.16355,19.47
126297,,BF SANDWICH SPRD 80ML,88,8.68751,764.5
126298,,DOWNY MYSTIQUE 63ML,20,12.15179,243.04
126300,,Y PERF FAN GRDEN 25ML,2,12.72978,25.46
126313,,CORN BITS SP SPCY HA 70G,93,4.91,456.63
