ISLAND CITY MALL,,,,,
POS UNPOSTED SALES,,,,,
"AS OF APRIL 27, 2022",,,,,
Item No.,Variant Code,Description,Quantity,Unit Cost,Amount
168152,,ZESTY CHEEPEE 12/10G,48,8.75,420
168178,,MYRA WHTNG PLS VL 200ML,9,161.49107,"1,453.42"
168184,,PONDS CRM WB TN UP 6G,118,11.47321,"1,353.84"
168189,,C9 GOLD ALM F 36G,111,12.85714,"1,427.14"
168190,,GANADO HD ML 150G,13,16.25893,211.37
168216,,G S WAX PWR SPKES 3G,51,3.16071,161.2
168228,,RAM CORN STARCH 75G,20,6.15179,123.04
168229,,RAM C STARCH 200G,31,12.30357,381.41
168230,,RAM C STARCH 400G,50,23.9375,"1,196.88"
168236,,G KIKIAM TRAY SLVR 50s,2,16.51786,33.04
168237,,G HOTDOG TRAY SLVR 50s,2,17.41071,34.82
168307,,SUGO CN GARLIC 50G,6,5,30
168323,,CB 712 FAN CTNG BRD,18,72.76786,"1,309.82"
168331,,H GENTLE BT ORGE 9r,27,0, -   
168332,,H GENTLE BT ORGE 12r,11,0, -   
168338,,MYRA F GLW SF FM 40ML,5,81.51786,407.59
168339,,MRYA FG SF FM 7ML,84,8.54464,717.75
168340,,MYRA SG NTDS 50ML,8,58.23214,465.86
168400,,CHIC NC EMPRESS 11ML,5,29.46429,147.32
168406,,GW RD TPCK HRT/AP,13,2.60714,33.89
168433,,DR AL PPYA WS 65G,33,13.39286,441.96
168434,,DR A PPYA WS 90G,4,24.77679,99.11
168435,,DR A PPYA WS 135G,5,31.02679,155.13
168437,,DR A PPYA WS 2/135G,3,58.03571,174.11
168485,,BLACK B HO VIT E 30ML,16,11.19643,179.14
168486,,BLACK B GOLD SHP 10ML,44,6.63393,291.89
168487,,BLACK B GOLD SHP 120ML,1,59.08929,59.09
168489,,BLACK B SILK COND 10ML,9,6.63393,59.71
168490,,BLACK B SILK COND 120ML,1,59.08929,59.09
168491,,BLACK B SILK COND 500ML,1,196.75893,196.76
168504,,EVER NDC 24s,106,11.60714,"1,230.36"
168520,,3724 2 HAIR BAND,4,4.75893,19.04
168526,,NELITA SP SD MIKI 225G,41,0, -   
168527,,HF SUN MIKI 225G,41,13.75,563.75
168528,,CR SP SDRIED MIKI 225G,112,13.75,"1,540.00"
168529,,CR SP SUN MIKI 450G,20,27.5,550
168605,,MYRA SMTH G NDS FW 10ML,1,11.64286,11.64
168609,,BLISS LUB CLASSIC 3s,2,36.47321,72.95
168626,,EL R CARNE NORTE 150G,19,14.60714,277.54
168658,,NIV LC FOR MEN 4.8G,1,47.94643,47.95
168677,,HF KIKIAM TRAY W 50s,74,15.08929,"1,116.61"
168680,,PRM CONDM CWM 3s,1,46.42857,46.43
168689,,L BANANA CATSUP 330G,137,8.69643,"1,191.41"
168690,,L BANANA CATSUP 550G,28,14.41964,403.75
168691,,L BANANA CATSUP 1L,37,22.14286,819.29
168695,,L OYSTER SAUCE 170G,1,19.89286,19.89
168696,,L BBQ MARINADE 150ML,3,18.53571,55.61
168698,,EL RANCHO BLOAF 100G,3,8.34821,25.04
168704,,EMPEROR C STARCH 1KL,12,60.71417,728.57
168847,,MYRA FG NO FW 50ML,3,58.23214,174.7
168867,,COL TP T12 PC 90G/80G,11,50.875,559.63
168868,,COL TP T12 PC 150G,15,75.0625,"1,125.94"
168869,,GAR NB WHTN 480G,16,50.89286,814.29
168872,,LDS CRISP BERRY 170G,4,117.72321,470.89
168873,,LDS CR BERRY 340G,1,194.77679,194.78
168874,,LDS CR BERRY 510G,3,247.54464,742.63
168953,,B PORE REF W TONER 60ML,5,33.8125,169.06
168954,,B PORE REF W TNER 100ML,6,51.16964,307.02
168956,,BELO SH WHT TNR 100ML,3,49.72321,149.17
168970,,SW ADV PW SOAP 65G,95,16.29464,"1,547.99"
169021,,LOBOC SALABAT 100G,1,11.60714,11.61
169022,,LOBOC SALABAT 50G,3,9.82143,29.46
169023,,LOBOC SALABAT 15G,60,2.67857,160.71
169046,,UFC TOM SCE GUI 115G,9,8.8125,79.31
169062,,PANDA RICE 25KLS,237,820,"194,340.00"
169063,,WASHINGTON RICE 25KLS,360,0, -   
169067,,WS BAR CAL CLEAN 390G,115,15.17857,"1,745.54"
169068,,MAR BM PC/CB 100ML,2,41.72321,83.45
169070,,MAR BM FC/WG 100ML,2,41.72321,83.45
169071,,MAR BM FS/SP 100ML,1,41.72321,41.72
169077,,MSB COT DMAT SQ SML,98,0, -   
169147,,SPEED BP P WHTNR 90G,54,8.27679,446.95
169148,,SPD BP P WHTNR 500G,13,35.39286,460.11
169149,,RAM IOD SALT CORSE 1KL,6,19.64286,117.86
169203,,CUP TP GRN 2/10G,525,4.39286,"2,306.25"
169205,,CUP RED HOT 2/10G,630,4.39286,"2,767.50"
169206,,MYRA WHTNG BS 90G,22,25.90179,569.84
169320,,UNIPAK SQUID SS 155G,64,13.83929,885.71
169322,,TOYO SARD CHILI 155G,13,8.30357,107.95
169323,,NF SOUR PLUM 24s,3,15.47321,46.42
169407,,GIL 1857 VODKA 700ML,17,105,"1,785.00"
169608,,UFC TOM SCE GSDO 200G,6,10.875,65.25
169609,,UFC TOM SCE GSDO 1KL,8,46.38393,371.07
169626,,B BRAND PMD 320G,"2,061",78.61607,"162,027.72"
169627,,B BRAND IRON 700G/750G,632,73.75,"46,610.00"
169633,,B BRAND PDR MILK 33G,"40,228",7.58929,"305,301.96"
169650,,OISHI SPONGE C CHO 120G,18,20.29464,365.3
169653,,S CHOICE BT 2PLY 1r,8,13.25893,106.07
169664,,GLUTA C IW TNR 100ML/150ML,8,121.25,970
169670,,WS BAR SUP BLUE 390G,26,15.17857,394.64
169675,,HAPEE KD TP SBERRY 40G,43,18.70536,804.33
169676,,HAPEE KD TP TF TWST 40G,22,18.70536,411.52
169677,,HAPEE KD TP ORNG SQ 40G,24,16.56705,397.61
169719,,SW ADV GLUTA VIT C 90G,5,37.20536,186.03
169726,,REX RO QNTM DRY 50ML,65,50.09821,"3,256.38"
169727,,REX RO QUANTUM 25ML,12,20.9375,251.25
169729,,REX RO ICECOOL 25ML,23,20.9375,481.56
169730,,WHISPER CS ON L W 8s,16,35.08929,561.43
169759,,HONNEE PIE SBERRY 24s,58,18.80357,"1,090.61"
169771,,CB CHILI CHSE SP 70G,68,6.08929,414.07
169785,,BIGEN HD R D AUBURN,3,41.78571,125.36
169788,,CREAM O DELUXE 10s,17,40.44643,687.59
169791,,WING TABLE NAP 1KL,2,60.71429,121.43
169860,,MILKITA LPOP ASSTD 15s,12,42.58929,511.07
169873,,WL P SEC FW 150ML,19,120.53571,"2,290.18"
169933,,V SPAG MS W/SSAGE 380G,31,36.42857,"1,129.29"
169934,,EL R SPAG MS MBALLS 380G,21,31.11607,653.44
169962,,CHIC NC SIAM 11ML,10,29.46429,294.64
169963,,CHIC NC SHADOW 11ML,1,29.46429,29.46
169964,,CHIC NC ANGELQ 11ML,5,29.46429,147.32
169967,,CHIC NC F SPIRT 11ML,5,29.46429,147.32
169988,,CHAMP PDR FC 35G/40G,116,3.27679,380.11
169990,,CHAMP PDR FC 120G,79,9.83929,777.3
169992,,CHAM PDR FC 800G,14,82.02679,"1,148.38"
169993,,CHAMP PDR FC 2KL/1.6KG,2,164.05357,328.11
170000,,PAPA  B CATSUP 200G,482,6.63393,"3,197.55"
170007,,SSK SH PRFCT STRT 180ML,17,68.28571,"1,160.86"
170028,,BELO NT WHTNG CRM 50G,1,144.46429,144.46
170035,,SPLENDA SWTNR 50G,14,156.83036,"2,195.63"
170039,,PERWOLL LD BLK 2L,2,237.34821,474.7
170062,,NIDO 3p PREB 3 700G,1,272.85714,272.86
170070,,FEST REF SGR FOIL 24s,10,8.14286,81.43
170144,,787 DP DIV L PLTE BLUE,3,16.45536,49.37
170155,,RAM I SALT CRSE 500G,30,11.125,333.75
170165,,AXE BS DARK TEMP 150ML,12,134.8125,"1,617.75"
170166,,AXE RO DARK TEMP 40ML,21,54.58929,"1,146.38"
170168,,AXE STK DARK TEMP 40G,5,112.22321,561.12
170177,,PTN IC 3M K STR 9ML,150,3.99107,598.66
170238,,LEMANS OIL 100ML,1,17.85714,17.86
170268,,SW WS GLTA VIT C 65G,21,19.15179,402.19
170298,,CARP SOY SCE 500ML,1,13.73214,13.73
170333,,CARP SUKA SASA 200ML,2,3.38393,6.77
170366,,DM Q N EASY GATA 40G,38,16.45536,625.3
170367,,DM QNE SWT N SOUR 57G,34,16.45536,559.48
170368,,DM QNE GRAVY MIX 30G,20,10.25,205
170369,,DM QNE CURRY MIX 40G,55,16.45536,905.04
170401,,DM QNE BREADING 75G,10,9.14286,91.43
170402,,DM QNE KARE2X 50G,4,16.45536,65.82
170414,,EQ DRY DPR TP XXL 12s,17,102.09821,"1,735.67"
170415,,EQ DRY DPR XXL 24s,9,202.59821,"1,823.38"
170475,,CF PL AF HEALTHY 20s,1,34.38393,34.38
170511,,AD SP P CANTON 1KL,26,73.79464,"1,918.66"
170515,,ADONIS ODONG 12s,5,16.29464,81.47
170525,,A BEHON WHT 500G,15,20.38393,305.76
170527,,A BEHON WHT 180G,96,8.66964,832.29
170549,,PONDS AM NGHT CRM 50G,2,516.75893,"1,033.52"
170592,,LEM CAL BT C 500ML,1,165.17857,165.18
170627,,CHIC NC M A D 11ML,4,29.46429,117.86
170659,,P BNNA CATSUP 100G,586,3.98214,"2,333.53"
170674,,SUGO SLTD PNUTS 50G,48,7.14286,342.86
170675,,SUGO HOT SPICY PNT 50G,80,7.14286,571.43
170676,,SUGO SLTD PNUTS 6/25G,15,21.42857,321.43
170677,,SUGO HOT SPICY 6/25G,12,21.42857,257.14
170702,,UNIQUE TP MAXIMM 10ML,6,1.78571,10.71
170703,,UNIQ TP ADV OC 10ML,186,1.78571,332.14
170712,,WINNER U BAG 2 WHT,8,0, -   
170714,,ANGEL EVAP LC 365ML,424,19.28571,"8,177.14"
170754,,GLEE TOOTHBRUSH SOFT,4,17.85714,71.43
170770,,39 SMILEY HAIRBAND,3,13.39286,40.18
170774,,GP VEG OIL TP 80ML,522,0, -   
170775,,GP VEG OIL TP 40ML,"1,794",0, -   
170776,,HAPPY MIX BISCUIT,1,174.77679,174.78
170783,,GLOW PPLATE COL 25s,33,25.89286,854.46
170842,,GYNEPRO FW 150ML,26,94.67857,"2,461.64"
170848,,HS SH COOL M 12ML,"5,910",3.875,"22,901.25"
170849,,HS SH SS TRI 12ML,"4,065",3.875,"15,751.88"
170858,,SW ADV L GLUTA VC 50ML,14,60.91071,852.75
170859,,SW AL GLTA+VC 100ML,58,114.90179,"6,664.30"
170902,,SB STNLS STL BALL 15G,183,13.14286,"2,405.14"
170919,,HONEY HOUSE 10/22G,9,25.80357,232.23
170932,,SELECTA FF MILK 2/245ML,83,28.91071,"2,399.59"
170950,,K PLUS SHP DLY NOUR 22ML,"2,296",4.01786,"9,225.01"
170957,,KER PLUS SH HFC 22ML,"2,291",4.01786,"9,204.92"
170962,,KER PLUS LUXRIOUS 20G,"2,960",5.13393,"15,196.43"
170979,,DANES CHSE BALL 750G,1,277.23214,277.23
171040,,J PATATAS S 135G,293,21.42857,"6,278.57"
171041,,J PORK HOPIA 140G,122,13.39286,"1,633.93"
171130,,DM TS FILO BP MMK 90G,120,0, -   
171149,,ROYAL SPN n FRK BIG T,71,8.48214,602.23
171156,,CHIC NC BLK VEL 11ML,7,29.46429,206.25
171157,,CHIC NC SIMPLY RED 11ML,6,29.46429,176.79
171160,,CHIC NC T BROWN 11ML,7,29.46429,206.25
171161,,CHIC NC ITAL NUDE 11ML,6,29.46429,176.79
171162,,CHIC NC TEA ROSE 11ML,6,29.46429,176.79
171168,,CHIC NC C PEACH 11ML,8,29.46429,235.71
171176,,CHIC NC MOD BGE 11ML,6,29.46429,176.79
171212,,GT ASSTD BISC 2.5KL,5,179.86607,899.33
171228,,MANILA SP ASSTD BIS 3KL,8,207.94643,"1,663.57"
171233,,NL SHELL MAC BIG,13,21.51786,279.73
171237,,MB PCKL RELISH 250G,6,33.07143,198.43
171268,,HAPI COW JAR 380G,34,89.28571,"3,035.71"
171290,,HS SH SS 680ML/675ML,2,274.69643,549.39
171299,,CS FR HYD HF 150ML,1,116.38393,116.38
171308,,JBB M+R 2/600ML wf,1,401.51786,401.52
171311,,SK BLCH ORIG 100ML,7,5.96429,41.75
171318,,CUP TP CM 11+1/2x10G,18,64.33036,"1,157.95"
171328,,CELL 8X10 02 EXCEL,2,56.35714,112.71
171337,,JOJIES TAJADA 100G,106,8.92857,946.43
171359,,BIGEN HD F COP BRWN,1,41.78571,41.79
171381,,GLADE AFF M FRSH 320ML,8,102.92857,823.43
171442,,GLADE SG MORNG F 180G,6,93.75,562.5
171463,,BIGEN HD E NW BRWN,7,41.78571,292.5
171498,,LYNOLDS EBAG XT PINK,1,3.125,3.13
171512,,O PRAWN CRACKER 100G,29,11.99107,347.74
171543,,NUTRI CHOCO 110ML,686,9.66964,"6,633.37"
171547,,NUTRI CHOCO 330ML,96,21.77679,"2,090.57"
171550,,SEL CD BLK CH CKIE 115ML,20,20.29464,405.89
171552,,GOYA BITS MC LNK 13G,2,6.69643,13.39
171553,,GOYA ZAP CHCO W/NC 42G,24,25.1875,604.5
171562,,MARTYS C SALT VIN 26G,"1,619",3.4375,"5,565.31"
171564,,O CRISPY PATATA 90G,29,11.99107,347.74
171567,,MPC VERMICELLI 45G,60,5.80357,348.21
171568,,MPC VERMICELLI 250G,81,38.28571,"3,101.14"
171569,,FRES MIXED JAR 600G,24,89.28571,"2,142.86"
171585,,EXTRA BT MINI CRLS 6s,8,22.38393,179.07
171635,,LY ECO L BAG ORG SML,12,9.375,112.5
171646,,YUPI YG ORIG 40G,12,15.17857,182.14
171667,,YUPI YG MBERRY 40G,14,15.17857,212.5
171670,,P SS IW 125ML wf,4,47.32143,189.29
171689,,H GENTLE BT GRN 24r,7,119.0625,833.44
171701,,SASSY NPR J GRN 7ML,2,13.83929,27.68
171731,,M PEEL F CLNSER 75ML,16,19.64286,314.29
171732,,M PEEL F CLNSER 135ML,23,26.08036,599.85
171740,,MIKADO SARD GRN 155G,243,8.875,"2,156.63"
171741,,ATAMI SAR GRN 155G,257,8.875,"2,280.88"
171743,,EGGEE ASSTD 24s,18,18.30357,329.46
171744,,EGGEE MILK 24s,34,17.98214,611.39
171747,,MINI LENS 24s,87,18.16964,"1,580.76"
171767,,601 TRASH CAN,2,33.92857,67.86
171768,,LIGO FRT CKTAIL 850G,3,55.80357,167.41
171806,,CALLA D BAR BLUE 390G,66,15.24107,"1,005.91"
171820,,L 3 MP L PCK BIG 10s,6,65.625,393.75
171821,,DINGDONG SMC 20/5G,26,14.5625,378.63
171827,,SB DC SLM SCRB SPONGE,2,23.04464,46.09
171902,,8101 HANGER,5,64.0625,320.31
171944,,WK F BRWNIE C MIX 500G,10,53.91071,539.11
171952,,BBJOY WTRFLD TEETHER,3,23.86607,71.6
171958,,C TAWAS PDR PLN 25G,198,3.32143,657.64
171960,,SW 3N1 PW FC WHT 8G/7G,100,6.02679,602.68
171979,,GLUTA WF F TNER 100ML,2,107.14286,214.29
171981,,888 HE BIG BOX WP,20,192.25,"3,845.00"
171985,,YEN2X DWL GRN 350ML,91,14.94643,"1,360.13"
171987,,YEN DWL GRN 1L/900ML,37,29.0625,"1,075.31"
171988,,YEN2X DWL GRN 1GAL,6,124.55357,747.32
171990,,YEN2X DWL YEL 500ML,15,20.75893,311.38
171995,,YEN2X F SOFT BLU 500ML,141,20.75893,"2,927.01"
171996,,YEN2X FS BL 1L/900ML,91,29.0625,"2,644.69"
171997,,YEN2X F SOFT BL 1GAL,4,174.10714,696.43
172013,,DEKA WR J CHCO 16G,40,3.39286,135.71
172037,,HF PP COLRD RND 9 25s,82,24.41964,"2,002.41"
172039,,GLOW HDOG TRAY W 50s,16,16.96429,271.43
172041,,MH GUL F RED SBRY 25G,108,6.75,729
172042,,MR GUL F GRN BUKO 25G,245,7.01786,"1,719.38"
172043,,MH GUL W LYCHEE 25G,13,7.01786,91.23
172044,,MR HAT GU F BLK GRP 25G,12,7.01786,84.21
172065,,R NELITA BIHON 500G,57,18.21417,"1,038.21"
172102,,HF GARBAGE ROLL XL 10s,6,47.00893,282.05
172114,,VINO AGILA 350ML,32,12.75893,408.29
172130,,SWT BB P WIPES UNS 90s,2,71.42857,142.86
172131,,KAMI IFPT 1PLY 175p,17,35.26786,599.55
172138,,552 FOOD KEEPER,2,17.23214,34.46
172140,,9638 L ORG TRAY LARGE,1,79.96429,79.96
172218,,501 S FOOD KEEPER XS,1,13.69643,13.7
172229,,HANKIES FT 3PLY 10s,116,4.40179,510.61
172230,,TISYU BT M ROLL 2P 4r,46,67.54464,"3,107.05"
172231,,TISYU BT MR 2P 10r,10,166.96429,"1,669.64"
172233,,SAN BT 3P 600sht 12r,6,147.23214,883.39
172241,,SG SOAP WHT 175G,184,28.91071,"5,319.57"
172244,,Y FAN FB PDR BLUE 25G,3,6.14286,18.43
172248,,CHAMP TODO TP 155+35G,33,8.20536,270.78
172258,,JW TOMB CDL 1 RNBW,3,46.42857,139.29
172271,,RAM SP BIHON 227G,480,11.67857,"5,605.71"
172272,,RAM SP BIHON 454G,240,22.99107,"5,517.86"
172289,,CR CANDLE WHT 22X2s,25,38.125,953.13
172290,,CR VGIL CDL WHT 6s,7,34.0625,238.44
172292,,C PETALS VC WHT 6s,10,34.0625,340.63
172295,,HF CANDLE WHT 22X2s,28,38.125,"1,067.50"
172296,,HF VIGIL CDL WHT 6s,11,34.0625,374.69
172344,,CR GRBGE BAG R XL 10s,10,47.00893,470.09
172357,,GNSA MIX REG 100G,2,19.58036,39.16
172361,,D ALI HNY SWT CRN 20s,883,15.625,"13,796.88"
172362,,D BUKO PANDAN 20s,4,15.625,62.5
172370,,CP SCUP W W/L 3.5oz 25s,720,21.20536,"15,267.86"
172371,,HF COF STRR RED 50s,85,7.76786,660.27
172375,,KOPIKO 3N1 BLK 30/30G,17,88.79464,"1,509.51"
172391,,RC JOC CORNSTARCH 1KL,6,42.33929,254.04
172392,,RC JOC BRDNG MIX 60G,85,4.27679,363.53
172413,,A BB HNGR UT BLU 10s,10,35.78571,357.86
172420,,GT WHT CARML 50G,812,8.04464,"6,532.25"
172433,,RC WR RAISIN PCH 100G,17,14.50893,246.65
172442,,SB HONEY C SQ BEAR 12oz,1,133.03571,133.04
172453,,CHAR AT FLOW WNG 12s,75,19,"1,425.00"
172470,,COL TP TAS 2/150ML,49,77.67857,"3,806.25"
172471,,CR COF STIRRER RED 50s,4,7.76786,31.07
172476,,COL TP GRF 2/195G,12,77.67857,932.14
172479,,PETALS COF STRR RED 50s,1,7.76786,7.77
172492,,SPD BP PWR WHTNR 1KG,26,72.24107,"1,878.27"
172493,,SPD BP PWR WHTNR 2KG,8,142.65179,"1,141.21"
172498,,BB STERIL GINSENG 200ML,71,18.41071,"1,307.16"
172499,,BB STERIL G BILOBA 200ML,141,18.41071,"2,595.91"
172511,,CT FLKS N VEG OIL 95G,134,15.17857,"2,033.93"
172512,,CT FLKS HOT SPICY 95G,382,15.17857,"5,798.21"
172583,,SILKA FC CALMNSI 75ML,3,15.45536,46.37
172584,,SILKA FC CALMNSI 150ML,12,24.29464,291.54
172607,,NAT W/STEVIA PDR 15/2G,10,54.03571,540.36
172611,,HYGNX GK ALC 500ML,141,51.69643,"7,289.20"
172612,,HYGNX ALC W/MOIST 250ML,145,30.17857,"4,375.89"
172613,,HYGINX ALC W/MOIST 500ML,34,52.27679,"1,777.41"
172626,,FC COFFEECOA 10G,10,3.34821,33.48
172628,,FC TABLEYA PDR 10G,468,2.90179,"1,358.04"
172630,,AQ PS MASK YELLOW,400,0.64286,257.14
172638,,W MEAT LOAF 150G,72,11.95536,860.79
172671,,S P BW PPYA W 100ML,6,29.32143,175.93
172682,,TH OYSTER SCE 295ML,3,22.32143,66.96
172684,,TH OYSTER SAUCE 750ML,2,49.10714,98.21
172685,,TH OYSTER SCE 5LBS,8,80.35714,642.86
172699,,JMJ CRANBERRY J 460ML,45,22.32143,"1,004.46"
172703,,JMJ COCO MILK 400ML,85,27.67857,"2,352.68"
172705,,TH MROOM PNS 284G,9,17.85714,160.71
172706,,TH MROOM WHL 284G,15,19.64286,294.64
172707,,TH MROOM WHL 198G,4,16.07143,64.29
172726,,S P W BW PAPAYA 200ML,7,51.80357,362.62
172727,,S P W BW PAPAYA 300ML,7,68.45536,479.19
172729,,SILKA DEO PAPAYA 7ML,253,4.35714,"1,102.36"
172750,,RC W RAISIN PCH 200G,2,28.625,57.25
172758,,PEN BS REBEL BLK 70ML,1,79.46429,79.46
172762,,PEN BS REBEL WHT 70ML,1,79.46429,79.46
172763,,PEN AD PULSE BLUE 75ML,2,79.46429,158.93
172764,,PEN AD PULSE PINK 75ML,5,79.46429,397.32
172765,,PEN BS BA ALWAYS 70ML,3,79.46429,238.39
172775,,MITRA CKING OIL 1.8L,6,0, -   
172788,,R NELITA BIHON 400G,172,14.64286,"2,518.57"
172829,,LAVI SPONGE No 2,3,13.16964,39.51
172830,,TL SALVARO 170G,5,53.125,265.63
172832,,EM SEA SPONGE R2,3,16.51786,49.55
172834,,EM BATH SPONGE B101,3,14.73214,44.2
172863,,CHOCQUICK FIVE 30G,213,3.58929,764.52
172878,,DEF SGEL SH YEL 125ML,16,15.88393,254.14
172887,,EQ DRY DIAPR XXL 3s,23,30.44643,700.27
172888,,EQ DRY DIAPR XXL 36s,2,342.52679,685.05
172901,,KITA BISCUIT 100G,19,14.28571,271.43
172960,,LM SUP SEAFD 70G,3,17.64286,52.93
172961,,LM SUP SEAFD 40G,83,11.69643,970.8
172995,,MITRA CKNG OIL 485ML,28,34.20536,957.75
172996,,MITRA CKNG OIL 1L,41,68.16071,"2,794.59"
173003,,SPLENDA F POL 160ML,2,62.23214,124.46
173007,,SMART LDD LEMON 50ML,161,3.92857,632.5
173008,,PRIDE BAR BLUE 100G,629,3.70536,"2,330.67"
173020,,BA AD BANDAGES 50s,25,39.75,993.75
173031,,116T HT TMBLR WCVR,1,19.64333,19.64
173038,,MOSHI2X PRAWN 20s,85,16.4375,"1,397.19"
173054,,TIGER ENR ORIG 50.4G,9,6.75,60.75
173100,,DM D GLVE OPN BONET,1,27,27
173117,,PF CB 2/210G SVE P10,64,0, -   
173120,,ANC FM CHOCO 700G,26,155.34821,"4,039.05"
173129,,TROLLI HOTDOG 9G,78,2.58929,201.96
173130,,T NEON SQUIGGLES 45G,2,14.73214,29.46
173132,,TROLLI KISS 40G,18,14.73214,265.18
173133,,T SOUR GWORMS 50G/45G,8,14.73214,117.86
173134,,T SIDEWINDER 19G,7,5.49107,38.44
173135,,T GUMMI LUNCH 77G,3,25.44643,76.34
173163,,D PUTI SOY SCE 100ML,209,2.71429,567.29
173164,,D PUTI VINEGAR 100ML,357,2.5,892.5
173168,,J ELCANO SARD TS 155G,22,11.74107,258.3
173209,,CB CHKN NOODLE 10.75z,6,40.17857,241.07
173248,,YEN FAB SOF BLUE 350ML,14,14.94643,209.25
173253,,W DOVE BB SHP 200ML,4,72.99107,291.96
173332,,POSH HLTHY SMTH 15ML,"3,399",3.4375,"11,684.06"
173345,,SG 3PID GREEN 3/130G,9,0, -   
173347,,RIBBON CLIP NET W/STUDS,1,41.66964,41.67
173391,,GP BT 300sht 2P 24rolls,1,0, -   
173392,,I SKY BT 2PLY 24roll,8,0, -   
173393,,KS BODY LOT 100G,5,99.73214,498.66
173394,,KS SKIN L SOAP 65G,243,23.30357,"5,662.77"
173395,,KS SKIN L SOAP 135G,38,54.01786,"2,052.68"
173396,,KS FACE L CREAM 30G,1,94.73214,94.73
173397,,KS DRM WHT SOAP 135G,14,59.82143,837.5
173398,,SHUL CARROT SOAP 150G,9,54.01786,486.16
173400,,D ORGE PL GLUTA 150G,11,102.58929,"1,128.48"
173402,,KS SKIN L SOAP 2/65G 50,348,36.16071,"12,583.93"
173480,,TANG FV CARROT 19G,844,15.17857,"12,810.71"
173500,,DM SS CC PP 900G+900G,42,104.70536,"4,397.63"
173518,,AVEA LOT ALOE 600ML,7,88.39286,618.75
173520,,AVEA LOT VIT E 600ML,28,88.39286,"2,475.00"
173530,,CADBURY SHOTS 39.6G,26,17.45536,453.84
173538,,CLEENE F COT SS 80s,39,39.1875,"1,528.31"
173539,,BBFLO FB W/HDL 9oz,2,66.97321,133.95
173542,,BBFLO PJ SOT RELX 50G,5,34.41964,172.1
173543,,BBFLO PJ UNS 50G,3,32.76786,98.3
173544,,BBFLO PJ P FRSH 50G,8,34.41964,275.36
173594,,EM BATH SPONGE B460,1,19.19643,19.2
173595,,UNI AB HS APPLE 1L,4,107.14286,428.57
173596,,U ABHS APP 500ML,16,62.5,"1,000.00"
173597,,UNI AB HS FL PINK 1L,2,107.14286,214.29
173598,,U ABHS FL PK 500ML,1,62.5,62.5
173600,,U KER HRT DTX NR 20G,8,5.35714,42.86
173650,,PONDS WB CREAM 7G/6G,234,7.08036,"1,656.80"
173653,,UNI FREZ UNS 50G,14,8.03571,112.5
173666,,TIDE PCP WD GB 74G,438,9.0625,"3,969.38"
173692,,HANSEL F BUNCH 10s,342,31.86607,"10,898.20"
173693,,REBISCO F BUNCH 10s,140,31.86607,"4,461.25"
173701,,UFC SPAG SAUCE 500G,20,34.19643,683.93
173712,,PEC HR OR RED RICE 2KG,2,209.82143,419.64
173717,,GG VEG MELON V130,1,31.25,31.25
173718,,GG VEG CARROT V135,1,31.25,31.25
173720,,GG VEG H LETTUCE V156,1,31.25,31.25
173721,,PAM ON PANTS L 30s,8,224.38393,"1,795.07"
173724,,GG VEG SPNGE GRD V170,1,31.25,31.25
173731,,GG VEG EGGPLANT V230,3,31.25,93.75
173732,,GG VEG ASPA BEAN V235,1,31.25,31.25
173738,,GG VEG GLUT CORN V355,1,31.25,31.25
173750,,GIL LB SHV FM 300G,1,152.98214,152.98
173757,,SFG SOAP LEMN 175G,95,43.69643,"4,151.16"
173760,,SAN GRN BALM 10G,2,16.25893,32.52
173761,,SAN GREEN BALM 20G,2,28.27679,56.55
173769,,CR SP SUN MIKI 900G,1,48.66071,48.66
173786,,NIVEA D R ON SLVR P 50ML,9,68.03571,612.32
173788,,NFM SP SPRAY 150ML,2,128.83929,257.68
173798,,BAKERDRM ID YEAST 500G,17,88.39286,"1,502.68"
173801,,DM MMY MNGO 100ML,"1,477",6.76786,"9,996.13"
173802,,LP SS NYB 125ML wf,4,47.32143,189.29
173807,,P APPLE FS 500ML,60,24.23214,"1,453.93"
173821,V0003,BEAVER SL BC4 S,7,19.99107,139.94
173821,V0004,BEAVER SL BC4 S,3,19.99107,59.97
173823,V0001,BVER SL BC4,14,20.625,288.75
173843,,BVER SL PS15 SIZE 11,1,22.32143,22.32
173846,V0003,BVER SL PS22,2,20.625,41.25
173869,V0004,BVER SL PS17,7,20.625,144.38
173878,,GGS EGGPLANT GV005,3,31.25,93.75
173880,,GGS KANGKONG GV007,3,31.25,93.75
173881,,GG SEED PECHAY GV008,4,31.25,125
173883,,GGS RED LETTUCE GV010,1,31.25,31.25
173887,,GG SEEDS OKRA GV013,2,31.25,62.5
173891,,D SF B1T1 2/670ML,16,173.67857,"2,778.86"
173895,,GG SEED SQUASH GV018,2,31.25,62.5
173900,,RDC PLN/BRW KB No1,46,25.89286,"1,191.07"
173901,,RDC PLN/BRW KB No2,40,29.46429,"1,178.57"
173904,,RDC PLN/BRW KP No3 100s,51,37.5,"1,912.50"
173910,,RDC PLN/BR KB No12 100s,6,68.75,412.5
173913,,POL FM CREAM 20G,7,106.52679,745.69
173916,,007 CLIP NET RIBBON,1,29.75893,29.76
173918,,072 METAL HAIRBAND,14,16.07143,225
173919,,045 PEARL HEARBAND,3,11.16071,33.48
173930,,043 METAL FLOWER,1,13.39286,13.39
